Week;Year;GID;Name;Pos;Team;h/a;Oppt;FD points;FD salary
1;2015;6205;Zuerlein, Greg;PK;stl;h;sea;10;4800
1;2015;6206;Tucker, Justin;PK;bal;a;den;10;5200
1;2015;6194;Bailey, Dan;PK;dal;h;nyg;9;5000
1;2015;6233;Lambo, Josh;PK;sdg;h;det;9;4500
1;2015;6093;Nugent, Mike;PK;cin;a;oak;9;4800
1;2015;6229;Catanzaro, Chandler;PK;ari;h;nor;8;4700
1;2015;6016;Dawson, Phil;PK;sfo;h;min;8;5000
1;2015;6088;Scobee, Josh;PK;pit;a;nwe;8;4600
1;2015;6120;Folk, Nick;PK;nyj;h;cle;7;4600
1;2015;6104;Crosby, Mason;PK;gnb;a;chi;7;5100
1;2015;6203;Bullock, Randy;PK;hou;h;kan;7;4800
1;2015;6169;Succop, Ryan;PK;ten;a;tam;6;4600
1;2015;6230;Parkey, Cody;PK;phi;a;atl;6;5000
1;2015;6208;Forbath, Kai;PK;nor;a;ari;5;4600
1;2015;6237;Franks, Andrew;PK;mia;a;was;5;4500
1;2015;6098;Gostkowski, Stephen;PK;nwe;h;pit;4;5200
1;2015;6232;Coons, Travis;PK;cle;a;nyj;4;4500
1;2015;6159;Prater, Matt;PK;det;a;sdg;4;4700
1;2015;6236;Myers, Jason;PK;jac;h;car;3;4500
1;2015;6204;Walsh, Blair;PK;min;a;sfo;3;4700
1;2015;6234;Brindza, Kyle;PK;tam;h;ten;2;4500
1;2015;6048;Janikowski, Sebastian;PK;oak;h;cin;1;4700
1;2015;6037;Vinatieri, Adam;PK;ind;a;buf;0;5000
1;2015;7005;Carolina Defense;Def;car;a;jac;21;4800
1;2015;7028;Seattle Defense;Def;sea;a;stl;19;5000
1;2015;7021;New York J Defense;Def;nyj;h;cle;17;4400
1;2015;7010;Denver Defense;Def;den;h;bal;16;4200
1;2015;7003;Baltimore Defense;Def;bal;a;den;16;4100
1;2015;7016;Miami Defense;Def;mia;a;was;15;4700
1;2015;7025;St. Louis Defense;Def;stl;h;sea;15;4300
1;2015;7030;Tennessee Defense;Def;ten;a;tam;15;4500
1;2015;7027;San Francisco Defense;Def;sfo;h;min;14;4600
1;2015;7011;Detroit Defense;Def;det;a;sdg;13;4300
1;2015;7020;New York G Defense;Def;nyg;a;dal;12;4100
1;2015;7007;Cincinnati Defense;Def;cin;a;oak;10;4600
1;2015;7015;Kansas City Defense;Def;kan;a;hou;10;4300
1;2015;7004;Buffalo Defense;Def;buf;h;ind;9;4500
1;2015;7031;Washington Defense;Def;was;h;mia;9;4100
1;2015;7014;Jacksonville Defense;Def;jac;h;car;7;4200
1;2015;7017;Minnesota Defense;Def;min;a;sfo;6;4400
1;2015;7023;Philadelphia Defense;Def;phi;a;atl;5;4300
1;2015;7001;Arizona Defense;Def;ari;h;nor;5;4300
1;2015;7018;New England Defense;Def;nwe;h;pit;5;4300
1;2015;7026;San Diego Defense;Def;sdg;h;det;5;4200
1;2015;7002;Atlanta Defense;Def;atl;h;phi;4;4100
1;2015;7012;Green Bay Defense;Def;gnb;a;chi;4;4500
1;2015;7032;Houston Defense;Def;hou;h;kan;2;4500
1;2015;7009;Dallas Defense;Def;dal;h;nyg;2;4200
1;2015;7022;Oakland Defense;Def;oak;h;cin;1;4000
1;2015;7019;New Orleans Defense;Def;nor;a;ari;1;4100
1;2015;7008;Cleveland Defense;Def;cle;a;nyj;1;4600
1;2015;7024;Pittsburgh Defense;Def;pit;a;nwe;1;4000
1;2015;7029;Tampa Bay Defense;Def;tam;h;ten;0;4500
1;2015;7013;Indianapolis Defense;Def;ind;a;buf;0;4300
1;2015;7006;Chicago Defense;Def;chi;h;gnb;-1;4000
